session,rcid,importantvote,date,unres,me,nu,di,hr,co,ec,yes,no,abstain,descr,short,unres_title
2,67,0,11/1/1947,R/2/1080,0,0,0,0,0,0,43,8,1,TO ADOPT 1ST COMM. DRAFT RESOL. VIII (A/471) RECOMMENDING TO THE SECURITY COUNCIL THE ADMISSION OF AUSTRIA TO THE UN.,ADMISSION AUSTRIA,R/2/1080ADMISSION AUSTRIA
2,68,0,11/1/1947,R/2/1095A,0,0,0,0,0,0,37,5,11,TO ADOPT PARAGRAPH 1 OF THE FIRST COMMITTEE DRAFT RESOLUTION (A/479) DEALING WITH RELATIONS OF UN MEMBERS WITH FRANCO-SPAIN.  PARAGRAPH 1 ACKNOWLEDGES THE SEC. GENERAL'S REPORT ON THE ACTIONS OF UN MEMBER-STATES IN PURSUANCE OF THE ASSEMBLY REC,"U.N. MEMBERS, RELATIONS WITH SPAIN","R/2/1095AU.N. MEMBERS, RELATIONS WITH SPAIN"
2,69,0,11/1/1947,R/2/1095B,0,0,0,0,0,0,29,16,8,"TO ADOPT PARAGRAPH 2 OF THE 1ST COMM. DRAFT RESOL. (A/479), SAID PARAGRAPH AFFIRMING THE 12 DEC. 46 RESOLUTION ON RELATIONS OF UN MEMBERS WITH FRANCO-SPAIN.","U.N. MEMBERS, RELATIONS WITH SPAIN","R/2/1095BU.N. MEMBERS, RELATIONS WITH SPAIN"
2,70,0,11/1/1947,R/2/1096,0,0,0,0,0,0,36,5,12,"TO ADOPT PARAGRAPH 3 OF THE 1ST COMM. DRAFT RESOL. (A/479), SAID PARAGRAPH PROVIDING THAT THE SECURITY COUNCIL EXERCISE ITS RESPONSIBILITIES AS THE SITUATION IN SPAIN REQUIRES.","U.N. MEMBERS, RELATIONS WITH SPAIN","R/2/1096U.N. MEMBERS, RELATIONS WITH SPAIN"
2,71,0,11/4/1947,R/2/1169,0,0,0,0,0,0,31,19,6,"TO ADOPT 1ST COMM. DRAFT RESOL. (A/492) REQUESTING INDIA, PAKISTAN AND S. AFRICA TO HOLD A ROUND-TABLE CONFERENCE ON THE TREATMENT OF INDIANS IN S. AFRICA.",INDIANS IN SOUTH AFRICA,R/2/1169INDIANS IN SOUTH AFRICA
2,72,0,11/4/1947,R/2/1170,0,0,0,0,0,0,24,29,3,"TO ADOPT 5-POWER DRAFT RESOL. (A/496) INVITING INDIA, PAKISTAN AND SOUTH AFRICA TO SUBMIT THE QUESTION OF TREATMENT OF INDIANS IN SOUTH AFRICA TO THE INTERNATIONAL COURT OF JUSTICE FOR AN ADVISORY OPINION, SHOULD THE ROUND-TABLE CONFERENCE SUGG",INDIANS IN SOUTH AFRICA,R/2/1170INDIANS IN SOUTH AFRICA
2,73,0,11/4/1947,R/2/1214,0,0,0,0,0,0,30,10,11,"TO ADOPT SUB-PARAGRAPH 4 (G) OF THE 5TH COMM. DRAFT RESOL. III (A/498) ON THE \WORKING CAPITAL FUND\\ OF THE 1948 UN BUDGET, SAID SUB-PARAGRAPH AUTHORIZING THE SEC. GENERAL TO ADVANCE FROM THIS FUND SUCH SUMS, NOT TO EXCEED $5 MILLION FOR EMERG""",U.N. BUDGET,R/2/1214U.N. BUDGET
2,74,0,11/5/1947,R/2/1305,0,0,0,1,0,0,29,15,8,"TO ADOPT CHINA AMENDMENT (A/514) TO THE 3-POWER AMENDMENT (A/512) TO 6TH COMM. DRAFT RESOL. (A/510), WHICH CHINESE AMENDMENT ADDS AFTER THE WORD \CONVENTION\\:  \\""..TAKING INTO ACCOUNT THAT THE INTERNATIONAL LAW COMMISSION WHICH WILL BE SET UP """,GENOCIDE,R/2/1305GENOCIDE
2,75,0,11/5/1947,R/2/1306A,0,0,0,1,0,0,34,15,2,TO ADOPT 3-POWER AMENDMENT (A/512) TO 6TH COMM. DRAFT RESOL. (A/510) INCLUDING CHINESE TEXT; WHICH AMENDMENT WOULD HAVE THE E.S.C. UNDERTAKE STUDIES WITH A VIEW TOWARD PREPARING THE DRAFT CONVENTION ON GENOCIDE.,GENOCIDE,R/2/1306AGENOCIDE
2,76,0,11/5/1947,R/2/1306B,0,0,0,1,0,0,38,0,14,"TO ADOPT 6TH COMMITTEE DRAFT RESOLUTION (A/510), AS AMENDED BY THE AMENDED 3-POWER AMENDMENT.",GENOCIDE,R/2/1306BGENOCIDE
2,77,0,11/6/1947,R/2/1424,1,0,0,0,0,1,33,13,10,"TO ADOPT THE REPORT AND RESOLUTIONS A AND B (A/516) OF THE AD HOC COMM. ON THE PALESTINE QUESTION, PROVIDING AND APPROVING A PLAN OF PARTITION WITH ECONOMIC UNION, FOR PALESTINE.","PALESTINE, ECONOMIC UNION","R/2/1424PALESTINE, ECONOMIC UNION"
2,9001,0,5/6/1947,SS/1/59,,,,,,,15,24,9,"TO ADOPT A PROPOSAL TO INCLUDE IN THE AGENDA OF THIS 1ST SPECIAL SESSION AN ITEM ON  \THE TERMINATION OF THE MANDATE OVER PALESTINE AND THE DECLARATION OF ITS INDEPENDENCE.\\""	1	0	0	0	0	0","PALESTINE, MANDATE TERMINATION","SS/1/59PALESTINE, MANDATE TERMINATION"
2,9002,0,5/6/1947,SS/1/114,1,0,0,0,0,0,7,39,7,"TO ADOPT POLISH RESOLUTION (A/BUR/80) AS AMENDED BY CZECHOSLOVAKIA, DECIDING TO INVITE THE JEWISH AGENCY FOR PALESTINE TO STATE THE POINT OF VIEW OF THE JEWISH PEOPLE ON PALESTINE BEFORE THE GENERAL ASSEMBLY IN PLENARY MEETING.","PALESTINE, JEWISH AGENCY","SS/1/114PALESTINE, JEWISH AGENCY"
2,9003,0,5/6/1947,SS/1/115,1,0,0,0,0,0,43,7,3,TO ADOPT 5-POWER DRAFT RESOL. (A/305) GRANTING THE JEWISH AGENCY FOR PALESTINE A HEARING ON THE PALESTINE SITUATION BEFORE THE 1ST COMMITTEE; LIKEWISE TRANSMITTING OTHER SIMILAR COMMUNICATIONS RECEIVED ALSO TO THIS COMMITTEE.,"PALESTINE, JEWISH AGENCY","SS/1/115PALESTINE, JEWISH AGENCY"
2,9004,0,5/2/1947,SS/1/175,1,0,0,0,0,0,40,0,13,TO ADOPT OPERATIVE PARAGRAPH 1 OF THE 1ST COMM. DRAFT RESOL. (A/307) CREATING A SPECIAL COMMITTEE TO PREPARE FOR THE CONSIDERATION OF THE PALESTINE QUESTION AT THE 2ND REGULAR SESSION OF THE ASSEMBLY.  SAID PARAGRAPH CREATES THE SPECIAL COMMITT,"PALESTINE, GENERAL ASSEMBLY HEARING","SS/1/175PALESTINE, GENERAL ASSEMBLY HEARING"
2,9005,0,5/2/1947,SS/1/176A,1,0,0,0,0,0,44,7,1,"TO ADOPT PREAMBLE AND OPERATIVE PARAGRAPHS 2-9 OF THE 1ST COMM. DRAFT RESOLUTION (A/307), SAID PARAGRAPHS DEFINING THE PURPOSE, OBJECTIVES, OBLIGATIONS AND RESPONSIBILITIES OF THE SPECIAL PREPARATORY COMMITTEE ON THE PALESTINE QUESTION.","PALESTINE, QUESTION DEFINITION","SS/1/176APALESTINE, QUESTION DEFINITION"
2,9006,0,5/2/1947,SS/1/176B,1,0,0,0,0,0,44,7,1,TO ADOPT 1ST COMM. DRAFT RESOL. (A/307) CREATING THE SPECIAL PREPARATORY COMM. ON THE PALESTINE QUESTION.,"PALESTINE, PREPATORY COMMITTEE","SS/1/176BPALESTINE, PREPATORY COMMITTEE"
3,78,0,9/2/1948,R/3/103,0,0,0,0,0,0,16,29,10,"TO ADOPT USSR PROPOSAL TO DELETE ITEM 14 (C) FROM THE AGENDA RECOMMENDED IN THE GENERAL COMM. REPORT (A/653).  ITEM 14 (C) IS AN APPLICATION OF CHARTER ARTICLE 27 ON THE PRINCIPLE OF UNANIMITY AMONG PERMANENT SECURITY COUNCIL MEMBERS, TO THE QU",ADMISSION OF NEW MEMBERS,R/3/103ADMISSION OF NEW MEMBERS
3,79,0,9/2/1948,R/3/108,0,0,0,1,0,0,7,30,17,"TO ADOPT USSR PROPOSAL TO DELETE ITEM 42, ON USSR VIOLATIONS OF FUNDAMENTAL HUMAN RIGHTS, DIPLOMATIC PRACTICE AND OTHER CHARTER PRINCIPLES, FROM THE GENERAL COMMITTEE-RECOMMENDED AGENDA (A/653)",SOVIET WIVES,R/3/108SOVIET WIVES
3,80,0,10/5/1948,R/3/367,0,0,0,0,0,0,6,30,13,"TO ADOPT POLISH DRAFT RESOLUTION (A/686) TERMINATING MR. JAN PAPANEK'S MEMBERSHIP CAPACITY ON THE COMMITTEE OF ADMINISTRATIVE AND BUDGETARY QUESTIONS AND THE COMMITTEE ON CONTRIBUTIONS, AND CALLING FOR NEW ELECTIONS TO FILL THE VACANCIES.",ADMINISTRATIVE VACANCIES,R/3/367ADMINISTRATIVE VACANCIES
3,81,0,11/5/1948,R/3/393A,0,0,0,0,1,0,41,6,2,TO ADOPT 4TH COMM. DRAFT RESOL. I (A/695) INVITING ADMINISTERING AUTHORITIES TO SUBMIT THEIR MOST RECENT INFORMATION ON THEIR NON-SELF-GOVERNING TERRITORIES TO THE SECRETARY-GENERAL.,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/3/393ANON SELF GOVERNING TERRITORIES, INFORMATION"
3,82,0,11/5/1948,R/3/393B,0,0,0,0,1,0,44,7,0,TO ADOPT 4TH COMM. DRAFT RESOL. II (A/695) CONSTITUTING A SPECIAL COMMITTEE FOR 1949 TO EXAMINE INFORMATION ON NON-SELF-GOVERNING TERRITORIES TRANSMITTED UNDER ARTICLE 73E OF THE CHARTER.,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/3/393BNON SELF GOVERNING TERRITORIES, INFORMATION"
3,83,0,11/5/1948,R/3/393C,0,0,0,0,1,0,44,0,7,TO ADOPT 4TH COMM. DRAFT RESOL. III (A/695) ESTABLISHING A LIAISON BETWEEN THE UNESCO AND THE SPECIAL COMMITTEE ON INFORMATION FROM NON-SELF-GOVERNING TERRITORIES.,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/3/393CNON SELF GOVERNING TERRITORIES, INFORMATION"
3,84,0,11/5/1948,R/3/394,0,0,0,0,1,0,44,0,7,TO ADOPT 4TH COMM. DRAFT RESOL. IV (A/695) PROVIDING FOR COLLABORATION OF THE SPECIALIZED AGENCIES WITH REGARD TO INFORMATION FROM NON-SELF-GOVERNING TERRITORIES.,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/3/394NON SELF GOVERNING TERRITORIES, INFORMATION"
3,85,0,11/6/1948,R/3/468,0,1,0,0,0,0,6,40,5,"TO ADOPT USSR DRAFT RESOL. (A/C.1/310) POSTPONING THE SIGNING OF TWO SEPARATE CONVENTIONS, ENTERING INTO IMMEDIATE FORCE, ON THE PROHIBITION OF ATOMIC WEAPONS.",ATOMIC ENERGY COMMISSION,R/3/468ATOMIC ENERGY COMMISSION
3,86,0,11/6/1948,R/3/469A,0,1,0,0,0,0,9,15,26,"TO ADOPT 1ST INDIAN AMENDMENT (A/700) TO 1ST COMM. DRAFT RESOL. (A/690 AND A/690, CORR.1), LIMITING APPROVAL OF THE A.E.C. REPORTS PROVIDED IN PARAGRAPH 1 TO APPROVAL \IN SUBSTANCE\\ AND NOT IN ALL DETAILS.  THE 1ST COMM. DRAFT RESOLUTION APPRO""",ATOMIC ENERGY COMMISSION,R/3/469AATOMIC ENERGY COMMISSION
3,87,0,11/6/1948,R/3/469B,0,1,0,0,0,0,5,31,15,"TO ADOPT 2ND INDIAN AMENDMENT (A/700) TO 1ST COMM. DRAFT RESOL. (A/690 AND CORR.1), REPLACING PARAG. 4 WITH A TEXT CALLING UPON A.E.C. TO CONTINUE ITS WORK AND TO PREPARE A DRAFT CONVENTION INCORPORATING A.E.C. PROPOSALS ON INTERNATIONAL CONTRO",ATOMIC ENERGY COMMISSION,R/3/469BATOMIC ENERGY COMMISSION
3,88,0,11/6/1948,R/3/489,0,0,0,0,1,0,29,23,2,"TO ADOPT PARAGRAPH 4 OF THE 4TH COMM. DRAFT RESOL. II (A/720) ON ADMINISTRATIVE UNIONS IN THE TRUST TERRITORIES, SAID PARAGRAPH NOTING THAT THE UN TRUSTEESHIP AGREEMENTS EXCLUDED ANY KIND OF POLITICAL UNION BETWEEN ADMINISTRATIVE UNIONS OF TRUS",TRUSTEESHIP COUNCIL,R/3/489TRUSTEESHIP COUNCIL
3,89,0,11/6/1948,R/3/490A,0,0,0,0,1,0,24,19,12,"TO ADOPT SUB-PARAGRAPH 9 (A) OF THE 4TH COMM. DRAFT RESOL. II (A/720), SAID PARAGRAPH MAINTAINING THE STATUS AND IDENTITY OF TRUST TERRITORIES UNTIL THEY FREELY DETERMINE THEIR CHOSEN FORM OF GOVERNMENT.",TRUSTEESHIP COUNCIL,R/3/490ATRUSTEESHIP COUNCIL
3,90,0,11/6/1948,R/3/490B,0,0,0,0,1,0,26,20,9,"TO ADOPT SUB-PARAGRAPH 9 (B) OF THE 4TH COMM. DRAFT RESOL. II (A/720), SAID PARAGRAPH ACKNOWLEDGING THE EFFECT ANY ADMINISTRATIVE UNIONS COULD HAVE ON THE POLITICAL STATUS OF TRUST TERRITORIES.",TRUSTEESHIP COUNCIL,R/3/490BTRUSTEESHIP COUNCIL
3,91,0,11/6/1948,R/3/491A,0,0,0,0,1,0,25,20,10,"TO ADOPT SUB-PARAGRAPH 11 (A) OF THE 4TH COMM. DRAFT RESOL. II (A/720), SAID PARAGRAPH RECOMMENDING THE ADMINISTERING AUTHORITIES TO CONSULT THE TRUSTEESHIP COUNCIL BEFORE CONSTITUTING OR EXTENDING AN ADMINISTRATIVE UNION.",TRUSTEESHIP COUNCIL,R/3/491ATRUSTEESHIP COUNCIL
3,92,0,11/6/1948,R/3/491B,0,0,0,0,1,0,25,20,10,"TO ADOPT SUB-PARAGRAPH 11 (B) OF 4TH COMM. DRAFT RESOL.II (A/720), SAID PARAGRAPH PROVIDING THAT THE ADMINISTERING AUTHORITIES SUBMIT THE UNIFIED ADMINISTRATION OF THE TRUST TERRITORY AND ADJACENT TERRITORIES TO THE SUPERVISION OF THE TRUSTEESH",TRUSTEESHIP COUNCIL,R/3/491BTRUSTEESHIP COUNCIL
3,93,0,11/6/1948,R/3/497,0,0,0,0,0,0,30,11,12,"TO ADOPT 6TH COMM. DRAFT RESOL. (A/713) WITH E.S.C. DRAFT PROTOCOL AND ANNEX, REGARDING THE TRANSFER TO THE UN OF THE LEAGUE OF NATION'S POWERS UNDER THE 1928 INTERNATIONAL CONVENTION ON ECONOMIC STATISTICS.",U.N. STATISTICS,R/3/497U.N. STATISTICS
3,94,0,11/7/1948,R/3/564A,0,1,1,0,0,0,6,38,6,"TO ADOPT PARAGRAPH 1 OF USSR DRAFT RESOL. (A/723) PROPOSING PROHIBITION OF ATOMIC WEAPONS AND THE REDUCTION OF ARMS AND MILITARY FORCES; SAID PARAGRAPH NOTING THE LACK OF IMPLEMENTATION OF ASSEMBLY RESOLUTIONS 24 JAN. 46, ON ATOMIC ENERGY CONTR","DISARMAMENT NUCLEAR, CONVENTIONAL","R/3/564ADISARMAMENT NUCLEAR, CONVENTIONAL"
3,95,0,11/7/1948,R/3/564B,0,1,1,0,0,0,6,30,14,"TO ADOPT PARAGRAPH 2 OF USSR DRAFT RESOL. (A/723), SAID PARAGRAPH RECOGNIZING THE PRIME IMPORTANCE OF A PROHIBITION ON THE PRODUCTION AND USE OF ATOMIC WEAPONS.","DISARMAMENT, NUCLEAR","R/3/564BDISARMAMENT, NUCLEAR"
3,96,0,11/7/1948,R/3/565A,0,0,1,0,0,0,7,31,14,"TO ADOPT PARAGRAPH 3 OF USSR DRAFT RESOL. (A/723), RECOGNIZING THE BENEFICENT EFFECTS OF ARMS REDUCTIONS ON WORLD PEACE AND SECURITY AND AS A RELIEF TO DEFENCE-OVERBURDENED ECONOMIES.",DISARMAMENT,R/3/565ADISARMAMENT
3,97,0,11/7/1948,R/3/565B,0,0,1,0,0,0,9,24,19,"TO ADOPT PARAGRAPH 4 OF USSR DRAFT RESOL. (A/723), POINTING TO THE BIG POWERS' RESPONSIBILITY FOR WORLD PEACE AND SECURITY IN CONJUNCTION WITH THEIR MILITARY STRENGTH.",DISARMAMENT,R/3/565BDISARMAMENT
3,98,0,11/7/1948,R/3/566A,0,0,1,0,0,0,6,42,5,"TO ADOPT PARAGRAPH 5 OF THE USSR DRAFT RESOL. (A/723), SAID PARAGRAPH DESIRING PEACE AND THE ELIMINATION OF ANY NEW THREATS OF WAR.",DISARMAMENT,R/3/566ADISARMAMENT
3,99,0,11/7/1948,R/3/566B,0,0,1,0,0,0,6,36,10,"TO ADOPT PARAGRAPH 6 OF USSR DRAFT RESOL. (A/723), RECOMMENDING THE PERMANENT SECURITY COUNCIL MEMBERS TO REDUCE BY 1/3 ALL THEIR ARMED FORCES IN A YEAR.","DISARMAMENT, CONVENTIONAL","R/3/566BDISARMAMENT, CONVENTIONAL"
3,100,0,11/7/1948,R/3/566C,0,1,1,0,0,0,6,37,9,"TO ADOPT PARAGRAPH 7 OF THE USSR DRAFT RESOL. (A/723), SAID PARAGRAPH RECOMMENDING THE PROHIBITION OF ATOMIC WEAPONS INTENDED FOR AGGRESSION.","DISARMAMENT, NUCLEAR","R/3/566CDISARMAMENT, NUCLEAR"
3,101,0,11/7/1948,R/3/567,0,1,1,0,0,0,6,36,10,"TO ADOPT PARAGRAPH 8 OF THE USSR DRAFT RESOL. (A/723), SAID PARAGRAPH RECOMMENDING THE ESTABLISHMENT WITHIN FRAMEWORK OF THE SECURITY COUNCIL OF AN INTERNATIONAL CONTROL BODY TO SUPERVISE ARMS REDUCTION AND ATOMIC WEAPONS PROHIBITION.",DISARMAMENT SUPERVISION,R/3/567DISARMAMENT SUPERVISION
3,102,0,11/7/1948,R/3/592,0,0,0,0,1,0,32,14,5,"TO ADOPT OPERATIVE PARAGRAPH 2 OF THE 4TH COMM. DRAFT RESOL. (A/734) CALLING FOR SOUTH AFRICA TO PLACE SOUTH WEST AFRICA UNDER A TRUSTEESHIP AGREEMENT, SAID PARAGRAPH UPHOLDING THE 1946 AND 1947 RESOLUTIONS FOR PLACING S.W. AFRICA UNDER THE TRU",S.W. AFRICA TRUSTEESHIP,R/3/592S.W. AFRICA TRUSTEESHIP
3,103,0,11/7/1948,R/3/609,0,0,0,0,0,1,6,33,8,TO ADOPT POLISH DRAFT RESOLUTION (A/739) THAT ANY DISCRIMINATION IN INTERNATIONAL TRADE OR CREDIT POLICY IS A VIOLATION OF THE UN CHARTER.,TRADE DISCRIMINATION,R/3/609TRADE DISCRIMINATION
3,104,0,11/1/1948,R/3/663,0,0,0,0,0,0,7,37,10,TO ADOPT OPERATIVE PARAGRAPH 3 OF THE USSR DRAFT RESOLUTION (A/729) REGARDING THREATS TO THE POLITICAL INDEPENDENCE AND TERRITORIAL INTEGRITY OF GREECE.  PARAGRAPH 3 RECOMMENDS THE GREEK GOVERNMENT TO REMOVE ANY DISCRIMINATION AGAINST MACEDONIA,GREECE,R/3/663GREECE
3,105,0,12/3/1948,R/3/701,0,0,0,0,0,1,47,0,6,"TO ADOPT 2ND COMM. DRAFT RESOLUTION C (A/737) ORGANIZING, ARRANGING, EQUIPPING, AND APPROPRIATING FUNDS FOR UN TEAMS OF EXPERTS TO PROVIDE TECHNICAL ASSISTANCE ON ECONOMIC DEVELOPMENT TO REQUESTING STATES.",DEVELOPMENT AID,R/3/701DEVELOPMENT AID
3,106,0,12/3/1948,R/3/708,0,0,0,0,0,0,30,19,5,"TO ADOPT 1ST OPERATIVE PARAGRAPH OF A 5TH COMM. DRAFT RESOL. (A/746) TO ESTABLISH A UN INTERNATIONAL CENTRE FOR TRAINING IN PUBLIC ADMINISTRATION, SAID PARAGRAPH THEN ESTABLISHING THIS CENTRE.",TRAINING PUBLIC ADMINISTRATORS,R/3/708TRAINING PUBLIC ADMINISTRATORS
3,107,0,12/3/1948,R/3/709,0,0,0,0,0,0,34,8,12,"TO ADOPT OPERATIVE PARAGRAPH 2 OF THE 5TH COMM. DRAFT RESOL. (A/746) PROVIDING FOR THE ESTABLISHMENT OF A UN INTERNATIONAL CENTRE FOR TRAINING IN PUBLIC ADMINISTRATION, SAID PARAGRAPH REQUIRING THE SEC. GENERAL TO REPORT TO THE UNESCO THE DETAI",TRAINING PUBLIC ADMINISTRATORS,R/3/709TRAINING PUBLIC ADMINISTRATORS
3,108,0,12/5/1948,R/3/729,0,0,0,0,0,0,8,38,12,TO ADOPT POLISH AMENDMENT (A/772) TO GENERAL COMM. DRAFT RESOL. (A/768) ADJOURNING THE ASSEMBLY SESSION ON 11-12 DEC. 1948 AND RESUMING ON 1 FEB. 1949; SAID AMENDMENT ACCEPTING THE 11-12 DEC. 1948 ADJOURNMENT BUT REFERRING THE ITEMS STILL THEN,GENERAL ASSEMBLY PROCEDURES,R/3/729GENERAL ASSEMBLY PROCEDURES
3,109,0,12/5/1948,R/3/730,0,0,0,0,0,0,19,33,6,"TO ADOPT UK AMENDMENT (A/773) TO GENERAL COMM. DRAFT RESOL. (A/768), SAID AMENDMENT CONTINUING THE PRESENT PARIS SESSION UNTIL ALL AGENDA ITEMS HAVE BEEN RESOLVED.",GENERAL ASSEMBLY PROCEDURES,R/3/730GENERAL ASSEMBLY PROCEDURES
3,110,0,12/5/1948,R/3/731,0,0,0,0,0,0,14,32,12,"TO ADOPT UK ORAL AMENDMENT TO GENERAL COMMITTEE DRAFT RESOL. (A/768), SAID AMENDMENT ADJOURNING PARIS SESSION ON 15-16 DEC. 1948 AND RESUMING ON 1 FEB. 1949 IN NEW YORK.",GENERAL ASSEMBLY PROCEDURES,R/3/731GENERAL ASSEMBLY PROCEDURES
3,111,0,12/5/1948,R/3/732,0,0,0,0,0,0,21,16,21,"TO ADOPT ARGENTINA AMENDMENT (A/774) TO GENERAL COMM. RESOL. (A/768), SAID AMENDMENT RESUMING SESSION ON 1 APRIL 1949 IN NEW YORK.",GENERAL ASSEMBLY PROCEDURES,R/3/732GENERAL ASSEMBLY PROCEDURES
3,112,0,12/5/1948,R/3/733,0,0,0,0,0,0,43,13,2,TO ADOPT GENERAL COMM. DRAFT RESOLUTION (A/774) INCORPORATING ARGENTINA AMENDMENT (A/774) PROVIDING TO RESUME SESSION ON 1 APRIL 1949 IN NEW YORK.,GENERAL ASSEMBLY PROCEDURES,R/3/733GENERAL ASSEMBLY PROCEDURES
3,113,0,12/6/1948,R/3/754,0,0,0,0,0,0,5,48,5,"TO ADOPT PRESIDENT'S RULING AGAINST THE USSR PROPOSAL TO AMEND THE MEXICAN AMENDMENT TO 5TH COMM. DRAFT RESOL. (A/704), SAID RESOLUTION APPROVING CONCLUSIONS OF THE 1948 ADVISORY COMMITTEE'S 3RD REPORT (A/657) ON ADMINISTRATIVE AND BUDGETARY QU",SPANISH WORKING LANGUAGE,R/3/754SPANISH WORKING LANGUAGE
3,114,0,12/6/1948,R/3/756,0,0,0,0,0,0,30,21,7,"TO ADOPT MEXICAN ORAL AMENDMENT TO 5TH COMM. DRAFT RESOLUTION (A/704), SAID AMENDMENT MODIFYING PROCEDURAL RULE 44 TO INCLUDE SPANISH AS A WORKING LANGUAGE OF THE GENERAL ASSEMBLY.",SPANISH WORKING LANGUAGE,R/3/756SPANISH WORKING LANGUAGE
3,115,0,12/6/1948,R/3/757,0,0,0,0,0,0,32,20,5,TO ADOPT 5TH COMM. DRAFT RESOLUTION (A/704).,SPANISH WORKING LANGUAGE,R/3/757SPANISH WORKING LANGUAGE
3,116,0,12/7/1948,R/3/766,0,0,0,0,1,0,11,31,9,TO ADOPT GEN. COMMITTEE RECOMMENDATION (A/775) RE-ALLOCATING THE QUESTION OF THE FORMER ITALIAN COLONIES TO THE AD HOC POLITICAL COMMITTEE.,FORMER ITALIAN COLONIES,R/3/766FORMER ITALIAN COLONIES
3,117,0,12/7/1948,R/3/801,0,0,0,0,0,0,41,6,0,TO ADOPT AD HOC POLITICAL COMM. DRAFT RESOL. J (A/771) FOR SECURITY COUNCIL CONSIDERATION OF THE ADMISSION OF CEYLON TO THE UN; AS AMENDED BY JOINT PROPOSAL (A/761) FACILITATING THE ADMISSION.,ADMISSION OF NEW MEMBERS,R/3/801ADMISSION OF NEW MEMBERS
3,118,0,12/1/1948,R/3/847,0,0,0,1,0,0,14,31,8,"TO ADOPT A USSR AMENDMENT (A/766) TO THE 6TH COMM. DRAFT CONVENTION ON GENOCIDE (A/760 AND CORR. 2, RESOL.A), SAID AMENDMENT ADDING A NEW ARTICLE III WHICH DEFINES AN ADDITIONAL MEANING TO \GENOCIDE\\, AS ANY DELIBERATE ACT INTENDING TO DESTROY""",GENOCIDE,R/3/847GENOCIDE
3,119,0,12/1/1948,R/3/848A,0,0,0,1,0,0,8,39,8,"TO ADOPT A USSR AMENDMENT (A/766) TO ARTICLE 6 OF THE 6TH COMMITTEE DRAFT CONVENTION ON GENOCIDE (A/760 AND CORR. 2, RESOL.A), SAID AMENDMENT DELETING WORDS \OR BY SUCH INTERNATIONAL PENAL TRIBUNAL AS MAY HAVE JURISDICTION WITH RESPECT TO THOSE",GENOCIDE,R/3/848AGENOCIDE
3,120,0,12/1/1948,R/3/848B,0,0,0,1,0,0,10,31,14,"TO ADOPT A USSR AMENDMENT (A/766) TO THE 6TH COMM. DRAFT CONVENTION ON GENOCIDE (A/760 AND CORR. 2, RESOL.A), SAID AMENDMENT ADDING A NEW ARTICLE 10 READING:  \THE HIGH CONTRACTING PARTIES UNDERTAKE TO DISBAND AND TO PROHIBIT IN THE FUTURE THE ",GENOCIDE,R/3/848BGENOCIDE
3,121,0,12/1/1948,R/3/849,0,0,0,1,0,0,19,23,14,"TO ADOPT A USSR AMENDMENT (A/766) TO THE 6TH COMM. DRAFT CONVENTION ON GENOCIDE (A/760 AND CORR. 2, RESOL.A), SAID AMENDMENT RELATING TO ARTICLE 12 AND PROVIDING FOR THE APPLICATION OF THIS CONVENTION EQUALLY ON THE TERRITORY OF A CONTRACTING P",GENOCIDE,R/3/849GENOCIDE
3,122,0,12/1/1948,R/3/851,0,0,0,1,1,0,56,0,0,TO ADOPT 6TH COMM. DRAFT RESOL. A (A/760 AND CORR. 2) APPROVING THE ANNEXED DRAFT CONVENTION ON GENOCIDE.,"NON SELF GOVERNING TERRITORIES, GENOCIDE","R/3/851NON SELF GOVERNING TERRITORIES, GENOCIDE"
3,123,0,12/2/1948,R/3/930,0,0,0,1,0,0,8,34,14,"TO ADOPT THE USSR AMENDMENT (A/784) TO THE 3RD COMMITTEE DRAFT RESOLUTION A (A/777), THE DRAFT UNIVERSAL DECLARATION OF HUMAN RIGHTS, WHICH AMENDMENT REPLACES EXISTING ARTICLE 3 WITH A TEXT ON (1) RIGHTS TO NATIONAL SELF-DETERMINATION OF EVERY",HUMAN RIGHTS DECLARATION,R/3/930HUMAN RIGHTS DECLARATION
3,124,0,12/2/1948,R/3/931A,0,0,0,1,0,0,6,41,9,"TO ADOPT A USSR AMENDMENT (A/784) TO 3RD COMM. DRAFT RESOL. A (A/777), SAID AMENDMENT REPLACING THE TEXT OF ARTICLE 20 WITH:  \IT IS THE INALIENABLE RIGHT OF EVERY PERSON FREELY TO EXPRESS AND DISSEMINATE DEMOCRATIC VIEWS AND IDEAS, TO DEFEND D",HUMAN RIGHTS DECLARATION,R/3/931AHUMAN RIGHTS DECLARATION
3,125,0,12/2/1948,R/3/931B,0,0,0,1,0,0,9,36,11,"TO ADOPT USSR AMENDMENT (A/784) TO 3RD COMM. DRAFT RESOL. A (A/777), SAID AMENDMENT SUBSTITUTING A NEW TEXT FOR ARTICLE 22 TO PROVIDE (1) EVERY CITIZEN WITH THE RIGHT TO PARTICIPATE, WITHOUT ANY DISTINCTIONS, IN GOVERNMENT; TO ELECT AND BE ELEC",HUMAN RIGHTS DECLARATION,R/3/931BHUMAN RIGHTS DECLARATION
